SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_ordinal,gender_Male,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0.0,0.0,0.0,0.8128342245989305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9158835663534267,-0.012771531096138426,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33371533348613347,1.4264348924034786,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.1497326203208556,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6252578501031401,0.2302213611114135,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.06417112299465241,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.1476048590419436,0.1910359816118978,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6307586523034611,1.7851407589627486,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.5561497326203209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.34563373825349536,0.4212138034127563,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,-0.10695187165775401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16777446710978697,0.15711885868953931,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9268851707540684,-0.35989594104777356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8324547329818932,0.11709171918595998,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,-0.0213903743315508,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.5473298189319276,0.40973393852975004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.6417112299465241,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-0.07517763007105194,0.7462057304989241,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.8770053475935828,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.35846894338757734,1.4356362000341059,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7096034838413937,1.6435654341413506,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.4919786096256685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37130414852165944,-0.2540228508814897,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.25668449197860965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9278019711207885,-0.3089114083878482,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.4919786096256685,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7334402933761174,-0.34213190234132645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,0.42780748663101603,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5033234013293606,1.0247702394299252,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.5133689839572193,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.014668805867522297,0.6672109080486044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.6844919786096256,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.32271372908549156,1.2014963009727408,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.8770053475935828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.04492321796928724,1.1256798481929373,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.7914438502673797,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5317442126976851,1.5775017869258707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.861792344716938,-0.35249425825342057,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.9197860962566845,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.586752234700894,0.39928450399654586,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,-0.36363636363636365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05959202383680954,-0.14977522830925977,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.0,-0.32085561497326204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.474902589961036,-0.21657904380417473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9360531744212698,-0.3826089480539743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.5561497326203209,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.23745129498051806,0.48154477473849205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.32565952984801155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.8770053475935828,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8187027274810912,1.9919524840990812,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.6203208556149733,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7077698831079532,1.4531244897737046,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011918404767362013,-0.38243479081175424,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12193444877377962,-0.3803158776980767,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.1497326203208556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.18152647261058916,0.44997877458610447,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,-0.2994652406417112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.3548017419206967,0.010899340742272667,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.06417112299465241,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27962411184964475,0.2203379376154245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,-0.5775401069518716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07976163190465267,-0.35731260862150915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,0.6417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9388035755214303,-0.05651402510041255,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.1925133689839572,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.2842081136832455,-0.06439464031087072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.8556149732620321,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.40247536099014447,1.4725430222812421,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2603713041485217,-0.2202363458907962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,-0.32085561497326204,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.6500114600045841,-0.011175089709121124,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.2994652406417112,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4327297730919092,0.7894838051906116,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.7700534759358288,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.31171212468484993,0.6184033409164299,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,-0.42780748663101603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25487050194820093,-0.19009262988320583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.06417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.93696997478799,-0.2501623653456115,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.0,-0.3422459893048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064176025670409234,-0.13661184341812618,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,0.8556149732620321,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.7288562915425167,1.764836927140592,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.47058823529411764,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23378409351363744,0.7843026272345643,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.3850267379679144,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6582626633050654,1.085739787310468,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.09351363740545486,-0.24725974464194364,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.12834224598930483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2851249140499656,0.15343253039588117,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.32085561497326204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3740545496218199,-0.19676865750164182,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.5561497326203209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.27504011001604406,0.9654116460399181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9342195736878296,-0.08906691629204723,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.3850267379679144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.40247536099014447,-0.25728829917311596,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.6417112299465241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.16777446710978683,0.6554407810952313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01741920696768284,1.0561040299260196,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.7700534759358288,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.10359844143937669,1.0281517925496984,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.44919786096256686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8361219344487739,-0.05577385682097727,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.47058823529411764,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3529681411872565,-0.22599804798757683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.8556149732620321,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20994728397891366,1.2231643645256212,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.7486631016042781,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4418977767591106,1.3239723815640043,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,-0.10695187165775401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10268164107265633,0.0944222514903143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.21390374331550802,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.1641072656429063,-0.0853951011019074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.1711229946524064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03208801283520514,0.3448458526992558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016502406600962746,-0.3425092430328033,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1650240660096264,-0.37963376183271474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.1497326203208556,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.23011689204675678,-0.03355429533440009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.0427807486631016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1861104744441899,0.2386970135661235,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.5561497326203209,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.3749713499885401,0.3936098805208752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.25668449197860965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.18977767591107028,0.003904024846433171,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.6844919786096256,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.43456337382534965,1.3085159263169732,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.3422459893048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918633967453587,-0.13263525305410123,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.27807486631016043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9140499656199864,-0.12460950680845971,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.1497326203208556,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4923217969287187,0.600987616694423,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195507678203072,-0.39680276329490993,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.23529411764705882,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5262434104973643,0.7763929858170695,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0036672014668806393,-0.36520773693548564,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.5347593582887701,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5244098097639238,1.175474306364359,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.27807486631016043,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.26403850561540226,0.29010242622808063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.12834224598930483,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.2521201008480404,0.1685551842619905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.0213903743315508,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5354114141645657,0.45859955807599784,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9177171670868669,-0.3967737370878732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.3422459893048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9360531744212698,-0.32428078501376933,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195507678203072,-0.13016802545598358,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.1711229946524064,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5555810222324089,0.040041652607097585,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.4919786096256685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9351363740545497,-0.3602442555322137,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1
0.0,1.0,1.0,0.2994652406417112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8480403392161358,-0.08982159767500084,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.40641711229946526,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6710978684391474,-0.31608088152590774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8205363282145314,-0.39523534811492933,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,1.0,0.7058823529411765,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46940178776071506,1.344479396835418,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.3850267379679144,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.21819848727939492,0.38779012601002133,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.7700534759358288,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.655512262204905,1.623261602319194,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,-0.1925133689839572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3758881503552602,0.13703272342015796,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.93696997478799,-0.39707851226175833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.0,0.5133689839572193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4648177859271143,1.0533175140504984,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.44923217969287194,-0.33835849542655827,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,0.5347593582887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.918633967453587,-0.08614978248486108,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.40247536099014447,1.4666507022527966,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,0.42780748663101603,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3062113224845291,0.8584790993167957,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.06417112299465241,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.05684162273664899,0.2697840813024059,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.42780748663101603,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.19986247994499198,0.4594558311835799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.5775401069518716,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38413935365574153,-0.3529441644624891,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.3850267379679144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0055008022003208285,-0.182095909844601,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0009168003667200947,1.096697180466814,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.44919786096256686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.2860417144166858,0.35606448171893196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,-0.1497326203208556,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.28970891588356634,-0.060563180982029174,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.010084804033921563,-0.3068795738952807,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.42780748663101603,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.5473298189319277,0.19835058578514073,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.25668449197860965,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.4776529910611964,-0.17277849738582726,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.42780748663101603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980976392390556,-0.19237118713558507,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.21390374331550802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8342883337153336,-0.11118488605399603,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9223011689204677,-0.361797157608676,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0213903743315508,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.07976163190465267,0.2305696755958536,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,-0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9177171670868669,-0.29908603730593264,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.42780748663101603,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.28787531515012615,-0.2712789309647949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5347593582887701,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7490258996103599,-0.36831354108841025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.3850267379679144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.10760014948496625,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.0855614973262032,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6417602567041027,0.376948837681822,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4574833829933533,-0.37500408181036454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.4919786096256685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08067843227137302,-0.2663444757685596,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.4919786096256685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.16777446710978683,0.5172905487041614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.40641711229946526,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6894338757735503,1.0681789320532775,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07426082970433184,-0.3348898636856752,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.42780748663101603,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5280770112308045,-0.1360313192773926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9259683703873482,-0.39167963775293624,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9268851707540684,-0.018736416642175856,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.8128342245989305,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.442814577125831,1.3617935293327965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
